BALL POS,609.187,263.872,25.5497,0.0224592,3.41554,-0.0542266,N
BALL POS,609.215,271.676,25.5062,0.000146793,3.66902,0.307284,N
BALL POS,609.115,280.135,25.5332,-0.0932213,3.98713,0.126529,N
BALL POS,608.908,289.343,25.5449,-0.0932213,4.30396,-0.0542266,N
BALL POS,608.693,299.57,25.5184,-0.0932213,4.58191,0.126529,N
BALL POS,608.487,310.029,25.528,-0.0932213,4.89767,0.307284,N
BALL POS,608.291,320.633,25.5423,-0.0932213,5.19421,0.307284,N
BALL POS,608.086,332.382,25.4989,-0.0932213,5.44926,0.307284,N
BALL POS,607.89,344.199,25.5134,-0.0932213,5.75187,0.307284,N
BALL POS,607.694,356.62,25.5279,-0.0932213,6.05113,0.307284,N
BALL POS,607.507,369.011,25.5477,-0.0932213,6.33405,0.126529,N
BALL POS,607.301,383.273,25.5046,-0.0932213,6.58426,0.123887,N
BALL POS,607.087,398.864,25.5261,-0.0932213,6.92433,0.126529,N
BALL POS,609.447,390.362,26.3271,2.25915,-14.2727,-0.150827,N
BALL POS,614.328,360.207,25.5303,2.17091,-13.0933,0.307284,N
BALL POS,618.618,334.87,25.5564,2.11736,-12.251,0.126529,N
BALL POS,616.075,317.597,25.5463,-8.73836,1.70957,-0.0542266,N
BALL POS,596.688,321.894,25.5185,-8.14038,2.00529,0.126529,N
BALL POS,579.326,326.619,25.5279,-7.61181,2.25196,0.307284,N
BALL POS,563.078,331.841,25.555,-7.14698,2.45943,0.126529,N
BALL POS,548.481,337.18,25.4989,-6.77189,2.58388,0.307284,N
BALL POS,533.681,343.183,25.5261,-6.6821,2.82923,0.126529,N
BALL POS,518.992,349.747,25.5351,-6.67431,3.12465,0.307284,N
BALL POS,504.976,356.616,25.5496,-6.67431,3.42596,-0.0542266,N
BALL POS,490.293,364.443,25.5062,-6.67431,3.67944,0.307284,N
BALL POS,476.277,372.527,25.5206,-6.67431,3.98028,0.307284,N
BALL POS,461.594,381.645,25.5477,-6.67431,4.29711,0.126529,N
BALL POS,446.91,391.426,25.5046,-6.67431,4.54733,0.123887,N
BALL POS,432.894,401.356,25.5188,-6.67431,4.8519,0.126529,N
BALL POS,418.879,411.893,25.5333,-6.67431,5.15274,0.126529,N
BALL POS,404.863,423.033,25.5477,-6.67431,5.45057,0.126529,N
BALL POS,390.847,434.777,25.5261,-6.67431,5.75188,-0.234982,N
BALL POS,376.164,447.705,25.5188,-6.67431,6.00536,0.126529,N
BALL POS,362.148,460.663,25.5333,-6.67431,6.3062,0.126529,N
BALL POS,348.132,474.226,25.5477,-6.67431,6.60403,0.126529,N
BALL POS,334.116,488.392,25.5261,-6.67431,6.90534,-0.234982,N
BALL POS,320.101,503.141,25.5062,-6.67431,7.13982,0.307284,N
BALL POS,305.417,519.238,25.5333,-6.67431,7.45966,0.126529,N
BALL POS,292.069,534.447,25.5351,-6.67431,7.73849,0.307284,N
BALL POS,277.386,551.811,25.5261,-6.67431,8.0588,-0.234982,N
BALL POS,262.703,569.814,25.5188,-6.67431,8.31227,0.126529,N
BALL POS,248.687,587.617,25.5333,-6.67431,8.61312,0.126529,N
BALL POS,234.67,606.024,25.5477,-6.67431,8.91095,0.126529,N
BALL POS,220.654,625.035,25.5261,-6.67431,9.21226,-0.234982,N
BALL POS,236.77,635.899,27.009,9.87634,4.32978,-0.786785,N
BALL POS,256.719,645.654,25.5177,9.03366,4.96479,0.307284,N
BALL POS,276.072,657.184,25.5486,8.53664,5.49959,0.126529,N
BALL POS,294.267,669.868,25.5047,7.97458,6.00729,0.123887,N
BALL POS,311.255,683.604,25.5134,7.41982,6.44879,0.307284,N
BALL POS,325.711,696.853,25.5333,7.05802,6.76964,0.126529,N
BALL POS,341.029,712.08,25.5423,6.91115,7.0638,0.307284,N
